"Index","Collisions"
"5365","1643"
"5366","1729"
"5367","1647"
"5368","1671"
"5369","1600"
"5370","1638"
"5371","1650"
"5372","1718"
"5373","1833"
"5374","1617"
"5375","1642"
"5376","5520"
"5377","1641"
"5378","1679"
"5379","1642"
"5380","1682"
"5381","1661"
"5382","1674"
"5383","1661"
"5384","1690"
"5385","1689"
"5386","1629"
"5387","1685"
"5388","1647"
"5389","1634"
"5390","1623"
"5391","1637"
"5392","1912"
"5393","1653"
"5394","1695"
"5395","1706"
"5396","1661"
"5397","1608"
"5398","1666"
"5399","1594"
"5400","1620"
"5401","1676"
"5402","1699"
"5403","1684"
"5404","1654"
"5405","1655"
"5406","1691"
"5407","1636"
"5408","2250"
"5409","1624"
"5410","1578"
"5411","1652"
"5412","1725"
"5413","1651"
"5414","1599"
"5415","1657"
"5416","1635"
"5417","1669"
"5418","1698"
"5419","1656"
"5420","1645"
"5421","1651"
"5422","1680"
"5423","1645"
"5424","1876"
"5425","1613"
"5426","1675"
"5427","1725"
"5428","1648"
"5429","1601"
"5430","1650"
"5431","1642"
"5432","1608"
"5433","1679"
"5434","1652"
"5435","1636"
"5436","1633"
"5437","1672"
"5438","1641"
"5439","1639"
"5440","3055"
"5441","1700"
"5442","1653"
"5443","1627"
"5444","1631"
"5445","1615"
"5446","1631"
"5447","1609"
"5448","1703"
"5449","1688"
"5450","1653"
"5451","1689"
"5452","1641"
"5453","1635"
"5454","1681"
"5455","1655"
"5456","1864"
"5457","1678"
"5458","1594"
"5459","1695"
"5460","1619"
"5461","1632"
"5462","1738"
"5463","1646"
"5464","1737"
"5465","1640"
"5466","1681"
"5467","1593"
"5468","1656"
"5469","1663"
"5470","1629"
"5471","1694"
"5472","2282"
"5473","1629"
"5474","1635"
"5475","1602"
"5476","1693"
"5477","1653"
"5478","1629"
"5479","1667"
"5480","1630"
"5481","1629"
"5482","1633"
"5483","1656"
"5484","1642"
"5485","1608"
"5486","1645"
"5487","1643"
"5488","1849"
"5489","1644"
"5490","1738"
"5491","1657"
"5492","1618"
"5493","1669"
"5494","1711"
"5495","1681"
"5496","1606"
"5497","1700"
"5498","1662"
"5499","1584"
"5500","1713"
"5501","1661"
"5502","1656"
"5503","1749"
"5504","3813"
"5505","1675"
"5506","1620"
"5507","1639"
"5508","1601"
"5509","1725"
"5510","1660"
"5511","1682"
"5512","1706"
"5513","1680"
"5514","1689"
"5515","1680"
"5516","1670"
"5517","1647"
"5518","1675"
"5519","1647"
"5520","1793"
"5521","1698"
"5522","1668"
"5523","1653"
"5524","1613"
"5525","1738"
"5526","1697"
"5527","1631"
"5528","1638"
"5529","1685"
"5530","1684"
"5531","1668"
"5532","1709"
"5533","1668"
"5534","1612"
"5535","1659"
"5536","2289"
"5537","1677"
"5538","1651"
"5539","1644"
"5540","1655"
"5541","1592"
"5542","1588"
"5543","1664"
"5544","1745"
"5545","1646"
"5546","1666"
"5547","1670"
"5548","1695"
"5549","1627"
"5550","1635"
"5551","1629"
"5552","1853"
"5553","1599"
"5554","1728"
"5555","1778"
"5556","1684"
"5557","1608"
"5558","1633"
"5559","1647"
"5560","1671"
"5561","1613"
"5562","1661"
"5563","1620"
"5564","1656"
"5565","1799"
"5566","1698"
"5567","1642"
"5568","2987"
"5569","1647"
"5570","1651"
"5571","1658"
"5572","1789"
"5573","1692"
"5574","1608"
"5575","1663"
"5576","1591"
"5577","1636"
"5578","1655"
"5579","1633"
"5580","1687"
"5581","1595"
"5582","1682"
"5583","1716"
"5584","1859"
"5585","1634"
"5586","1702"
"5587","1629"
"5588","1674"
"5589","1631"
"5590","1650"
"5591","1662"
"5592","1684"
"5593","1647"
"5594","1689"
"5595","1688"
"5596","1747"
"5597","1639"
"5598","1675"
"5599","1614"
"5600","2290"
"5601","1641"
"5602","1686"
"5603","1743"
"5604","1797"
"5605","1672"
"5606","1651"
"5607","1674"
"5608","1707"
"5609","1634"
"5610","1684"
"5611","1614"
"5612","1690"
"5613","1648"
"5614","1676"
"5615","1609"
"5616","1878"
"5617","1664"
"5618","1594"
"5619","1573"
"5620","1693"
"5621","1635"
"5622","1590"
"5623","1685"
"5624","1735"
"5625","1703"
"5626","1686"
"5627","1594"
"5628","1684"
"5629","1626"
"5630","1705"
"5631","1622"
"5632","5528"
"5633","1644"
"5634","1667"
"5635","1705"
"5636","1703"
"5637","1642"
"5638","1632"
"5639","1671"
"5640","1658"
"5641","1648"
"5642","1671"
"5643","1727"
"5644","1695"
"5645","1667"
"5646","1706"
"5647","1717"
"5648","1804"
"5649","1722"
"5650","1640"
"5651","1654"
"5652","1654"
"5653","1634"
"5654","1637"
"5655","1664"
"5656","1736"
"5657","1654"
"5658","1670"
"5659","1645"
"5660","1617"
"5661","1636"
"5662","1688"
"5663","1658"
"5664","2270"
"5665","1651"
"5666","1645"
"5667","1662"
"5668","1631"
"5669","1648"
"5670","1634"
"5671","1702"
"5672","1639"
"5673","1700"
"5674","1663"
"5675","1694"
"5676","1684"
"5677","1716"
"5678","1642"
"5679","1701"
"5680","1797"
"5681","1742"
"5682","1646"
"5683","1662"
"5684","1649"
"5685","1671"
"5686","1685"
"5687","1683"
"5688","1620"
"5689","1666"
"5690","1695"
"5691","1659"
"5692","1687"
"5693","1682"
"5694","1624"
"5695","1619"
"5696","3033"
"5697","1681"
"5698","1639"
"5699","1656"
"5700","1691"
"5701","1634"
"5702","1661"
"5703","1679"
"5704","1683"
"5705","1672"
"5706","1667"
"5707","1687"
"5708","1667"
"5709","1655"
"5710","1639"
"5711","1625"
"5712","1934"
"5713","1839"
"5714","1948"
"5715","1802"
"5716","1720"
"5717","1689"
"5718","1629"
"5719","1690"
"5720","1677"
"5721","1651"
"5722","1647"
"5723","1603"
"5724","1590"
"5725","1679"
"5726","1644"
"5727","1659"
"5728","2236"
"5729","1758"
"5730","1667"
"5731","1646"
"5732","1663"
"5733","1675"
"5734","1646"
"5735","1607"
"5736","1701"
"5737","1665"
"5738","1645"
"5739","1728"
"5740","1692"
"5741","1678"
"5742","1703"
"5743","1755"
"5744","1934"
"5745","1700"
"5746","1632"
"5747","1698"
"5748","1644"
"5749","1751"
"5750","1695"
"5751","1614"
"5752","1678"
"5753","1631"
"5754","1688"
"5755","1693"
"5756","1692"
"5757","1696"
"5758","1646"
"5759","1721"
"5760","3809"
"5761","1692"
"5762","1634"
"5763","1671"
"5764","1690"
"5765","1699"
"5766","1614"
"5767","1635"
"5768","1694"
"5769","1701"
"5770","1673"
"5771","1727"
"5772","1695"
"5773","1625"
"5774","1669"
"5775","1678"
"5776","1840"
"5777","1708"
"5778","1669"
"5779","1641"
"5780","1595"
"5781","1643"
"5782","1680"
"5783","1702"
"5784","1664"
"5785","1627"
"5786","1640"
"5787","1672"
"5788","1733"
"5789","1633"
"5790","1618"
"5791","1653"
"5792","2237"
"5793","1635"
"5794","1649"
"5795","1660"
"5796","1649"
"5797","1637"
"5798","1648"
"5799","1618"
"5800","1661"
"5801","1549"
"5802","1675"
"5803","1673"
"5804","1643"
"5805","1655"
"5806","1664"
"5807","1721"
"5808","1863"
"5809","1636"
"5810","1593"
"5811","1689"
"5812","1595"
"5813","1684"
"5814","1653"
"5815","1647"
"5816","1664"
"5817","1644"
"5818","1678"
"5819","1664"
"5820","1648"
"5821","1615"
"5822","1711"
"5823","1627"
"5824","3054"
"5825","1654"
"5826","1708"
"5827","1648"
"5828","1741"
"5829","1737"
"5830","1606"
"5831","1731"
"5832","1717"
"5833","1691"
"5834","1618"
"5835","1580"
"5836","1648"
"5837","1669"
"5838","1659"
"5839","1645"
"5840","1859"
"5841","1585"
"5842","1694"
"5843","1626"
"5844","1622"
"5845","1703"
"5846","1664"
"5847","1690"
"5848","1689"
"5849","1654"
"5850","1622"
"5851","1622"
"5852","1687"
"5853","1631"
"5854","1629"
"5855","1709"
"5856","2286"
"5857","1631"
"5858","1655"
"5859","1649"
"5860","1651"
"5861","1632"
"5862","1706"
"5863","1686"
"5864","1588"
"5865","1659"
"5866","1678"
"5867","1664"
"5868","1727"
"5869","1623"
"5870","1672"
"5871","1680"
"5872","1854"
"5873","1662"
"5874","1656"
"5875","1625"
"5876","1659"
"5877","1612"
"5878","1641"
"5879","1657"
"5880","1680"
"5881","1686"
"5882","1646"
"5883","1564"
"5884","1623"
"5885","1598"
"5886","1635"
"5887","1668"
"5888","5637"
"5889","1667"
"5890","1693"
"5891","1597"
"5892","1643"
"5893","1662"
"5894","1642"
"5895","1628"
"5896","1646"
"5897","1641"
"5898","1666"
"5899","1647"
"5900","1565"
"5901","1642"
"5902","1714"
"5903","1667"
"5904","1837"
"5905","1662"
"5906","1692"
"5907","1715"
"5908","1725"
"5909","1646"
"5910","1650"
"5911","1668"
"5912","1672"
"5913","1770"
"5914","1771"
"5915","1646"
"5916","1636"
"5917","1642"
"5918","1645"
"5919","1682"
"5920","2239"
"5921","1662"
"5922","1655"
"5923","1654"
"5924","1735"
"5925","1802"
"5926","1835"
"5927","1739"
"5928","1674"
"5929","1663"
"5930","1675"
"5931","1635"
"5932","1640"
"5933","1619"
"5934","1691"
"5935","1594"
"5936","1841"
"5937","1688"
"5938","1635"
"5939","1721"
"5940","1686"
"5941","1637"
"5942","1709"
"5943","1653"
"5944","1692"
"5945","1604"
"5946","1676"
"5947","1690"
"5948","1674"
"5949","1685"
"5950","1644"
"5951","1695"
"5952","3043"
"5953","1669"
"5954","1664"
"5955","1640"
"5956","1632"
"5957","1697"
"5958","1668"
"5959","1692"
"5960","1631"
"5961","1692"
"5962","1637"
"5963","1596"
"5964","1710"
"5965","1687"
"5966","1679"
"5967","1671"
"5968","1824"
"5969","1662"
"5970","1791"
"5971","1681"
"5972","1618"
"5973","1709"
"5974","1655"
"5975","1655"
"5976","1641"
"5977","1624"
"5978","1633"
"5979","1684"
"5980","1646"
"5981","1707"
"5982","1650"
"5983","1606"
"5984","2229"
"5985","1698"
"5986","1674"
"5987","1622"
"5988","1697"
"5989","1710"
"5990","1649"
"5991","1659"
"5992","1676"
"5993","1627"
"5994","1666"
"5995","1613"
"5996","1694"
"5997","1637"
"5998","1613"
"5999","1659"
"6000","1877"
"6001","1647"
"6002","1631"
"6003","1692"
"6004","1617"
"6005","1705"
"6006","1704"
"6007","1708"
"6008","1648"
"6009","1672"
"6010","1611"
"6011","1644"
"6012","1703"
"6013","1724"
"6014","1584"
"6015","1650"
"6016","4003"
"6017","1692"
"6018","1601"
"6019","1659"
"6020","1651"
"6021","1592"
"6022","1590"
"6023","1611"
"6024","1665"
"6025","1678"
"6026","1666"
"6027","1694"
"6028","1686"
"6029","1700"
"6030","1672"
"6031","1673"
"6032","1852"
"6033","1639"
"6034","1671"
"6035","1681"
"6036","1635"
"6037","1663"
"6038","1677"
"6039","1630"
"6040","1727"
"6041","1600"
"6042","1650"
"6043","1631"
"6044","1684"
"6045","1685"
"6046","1588"
"6047","1709"
"6048","2299"
"6049","1669"
"6050","1687"
"6051","1676"
"6052","1608"
"6053","1677"
"6054","1627"
"6055","1686"
"6056","1668"
"6057","1659"
"6058","1698"
"6059","1695"
"6060","1745"
"6061","1779"
"6062","1667"
"6063","1658"
"6064","1871"
"6065","1636"
"6066","1692"
"6067","1628"
"6068","1656"
"6069","1635"
"6070","1599"
"6071","1662"
"6072","1720"
"6073","1671"
"6074","1646"
"6075","1631"
"6076","1639"
"6077","1693"
"6078","1716"
"6079","1664"
"6080","3013"
"6081","1631"
"6082","1720"
"6083","1565"
"6084","1720"
"6085","1626"
"6086","1677"
"6087","1630"
"6088","1694"
"6089","1795"
"6090","1615"
"6091","1661"
"6092","1634"
"6093","1662"
"6094","1600"
"6095","1715"
"6096","1845"
"6097","1656"
"6098","1634"
"6099","1637"
"6100","1651"
"6101","1701"
"6102","1650"
"6103","1691"
"6104","1627"
"6105","1688"
"6106","1664"
"6107","1664"
"6108","1655"
"6109","1704"
"6110","1638"
"6111","1643"
"6112","2312"
"6113","1621"
"6114","1647"
"6115","1694"
"6116","1664"
"6117","1632"
"6118","1610"
"6119","1664"
"6120","1602"
"6121","1646"
"6122","1632"
"6123","1684"
"6124","1673"
"6125","1684"
"6126","1677"
"6127","1662"
"6128","1876"
"6129","1637"
"6130","1672"
"6131","1684"
"6132","1627"
"6133","1630"
"6134","1649"
"6135","1674"
"6136","1635"
"6137","1694"
"6138","1612"
"6139","1635"
"6140","1610"
"6141","1680"
"6142","1684"
"6143","1736"
"6144","8001"
"6145","1695"
"6146","1683"
"6147","1655"
"6148","1641"
"6149","1587"
"6150","1627"
"6151","1707"
"6152","1687"
"6153","1690"
"6154","1785"
"6155","1710"
"6156","1618"
"6157","1627"
"6158","1674"
"6159","1652"
"6160","1797"
"6161","1714"
"6162","1632"
"6163","1661"
"6164","1692"
"6165","1678"
"6166","1711"
"6167","1672"
"6168","1704"
"6169","1717"
"6170","1659"
"6171","1738"
"6172","1673"
"6173","1645"
"6174","1630"
"6175","1693"
"6176","2296"
"6177","1616"
"6178","1676"
"6179","1657"
"6180","1620"
"6181","1652"
"6182","1621"
"6183","1592"
"6184","1705"
"6185","1691"
"6186","1607"
"6187","1656"
"6188","1657"
"6189","1615"
"6190","1618"
"6191","1605"
"6192","1814"
"6193","1635"
"6194","1644"
"6195","1627"
"6196","1691"
"6197","1685"
"6198","1636"
"6199","1598"
"6200","1649"
"6201","1654"
"6202","1655"
"6203","1616"
"6204","1699"
"6205","1669"
"6206","1599"
"6207","1687"
"6208","3074"
"6209","1663"
"6210","1645"
"6211","1673"
"6212","1646"
"6213","1623"
"6214","1640"
"6215","1636"
"6216","1681"
"6217","1602"
"6218","1624"
"6219","1731"
"6220","1691"
"6221","1682"
"6222","1734"
"6223","1699"
"6224","1808"
"6225","1648"
"6226","1609"
"6227","1669"
"6228","1685"
"6229","1625"
"6230","1655"
"6231","1654"
"6232","1685"
"6233","1682"
"6234","1624"
"6235","1671"
"6236","1603"
"6237","1671"
"6238","1714"
"6239","1643"
"6240","2298"
"6241","1715"
"6242","1641"
"6243","1624"
"6244","1648"
"6245","1640"
"6246","1639"
"6247","1647"
"6248","1652"
"6249","1653"
"6250","1682"
"6251","1662"
"6252","1666"
"6253","1695"
"6254","1639"
"6255","1692"
"6256","1842"
"6257","1675"
"6258","1714"
"6259","1663"
"6260","1732"
"6261","1726"
"6262","1626"
"6263","1660"
"6264","1625"
"6265","1679"
"6266","1697"
"6267","1613"
"6268","1690"
"6269","1675"
"6270","1651"
"6271","1651"
"6272","3817"
"6273","1681"
"6274","1714"
"6275","1738"
"6276","1606"
"6277","1660"
"6278","1679"
"6279","1637"
"6280","1684"
"6281","1624"
"6282","1646"
"6283","1647"
"6284","1688"
"6285","1658"
"6286","1655"
"6287","1659"
"6288","1838"
"6289","1705"
"6290","1661"
"6291","1649"
"6292","1647"
"6293","1676"
"6294","1684"
"6295","1709"
"6296","1717"
"6297","1671"
"6298","1653"
"6299","1701"
"6300","1656"
"6301","1666"
"6302","1646"
"6303","1667"
"6304","2257"
"6305","1575"
"6306","1607"
"6307","1648"
"6308","1704"
"6309","1632"
"6310","1600"
"6311","1729"
"6312","1737"
"6313","1654"
"6314","1641"
"6315","1698"
"6316","1742"
"6317","1620"
"6318","1655"
"6319","1635"
"6320","1807"
"6321","1655"
"6322","1673"
"6323","1700"
"6324","1647"
"6325","1649"
"6326","1720"
"6327","1641"
"6328","1665"
"6329","1643"
"6330","1669"
"6331","1711"
"6332","1636"
"6333","1628"
"6334","1640"
"6335","1639"
"6336","3010"
"6337","1629"
"6338","1660"
"6339","1701"
"6340","1654"
"6341","1601"
"6342","1651"
"6343","1645"
"6344","1659"
"6345","1712"
"6346","1685"
"6347","1713"
"6348","1706"
"6349","1663"
"6350","1666"
"6351","1629"
"6352","1877"
"6353","1695"
"6354","1635"
"6355","1682"
"6356","1650"
"6357","1626"
"6358","1627"
"6359","1711"
"6360","1653"
"6361","1636"
"6362","1687"
"6363","1701"
"6364","1734"
"6365","1696"
"6366","1759"
"6367","1678"
"6368","2337"
"6369","1673"
"6370","1644"
"6371","1656"
"6372","1625"
"6373","1667"
"6374","1641"
"6375","1696"
"6376","1728"
"6377","1649"
"6378","1640"
"6379","1643"
"6380","1672"
"6381","1636"
"6382","1671"
"6383","1646"
"6384","1854"
"6385","1621"
"6386","1648"
"6387","1675"
"6388","1681"
"6389","1703"
"6390","1693"
"6391","1656"
"6392","1709"
"6393","1687"
"6394","1652"
"6395","1623"
"6396","1656"
"6397","1609"
"6398","1674"
"6399","1667"
"6400","5536"
"6401","1665"
"6402","1666"
"6403","1595"
"6404","1663"
"6405","1627"
"6406","1689"
"6407","1691"
"6408","1753"
"6409","1666"
"6410","1678"
"6411","1642"
"6412","1643"
"6413","1728"
"6414","1709"
"6415","1657"
"6416","1884"
"6417","1647"
"6418","1584"
"6419","1633"
"6420","1669"
"6421","1650"
"6422","1632"
"6423","1727"
"6424","1698"
"6425","1665"
"6426","1673"
"6427","1685"
"6428","1667"
"6429","1656"
"6430","1687"
"6431","1635"
"6432","2272"
"6433","1628"
"6434","1670"
"6435","1666"
"6436","1648"
"6437","1625"
"6438","1649"
"6439","1614"
"6440","1697"
"6441","1656"
"6442","1676"
"6443","1647"
"6444","1634"
"6445","1713"
"6446","1716"
"6447","1666"
"6448","1864"
"6449","1693"
"6450","1685"
"6451","1625"
"6452","1609"
"6453","1656"
"6454","1673"
"6455","1734"
"6456","1665"
"6457","1643"
"6458","1673"
"6459","1715"
"6460","1686"
"6461","1594"
"6462","1705"
"6463","1638"
"6464","3025"
"6465","1698"
"6466","1690"
"6467","1712"
"6468","1645"
"6469","1608"
"6470","1706"
"6471","1639"
"6472","1659"
"6473","1633"
"6474","1731"
"6475","1663"
"6476","1732"
"6477","1630"
"6478","1655"
"6479","1583"
"6480","1902"
"6481","1672"
"6482","1647"
"6483","1674"
"6484","1673"
"6485","1693"
"6486","1686"
"6487","1707"
"6488","1676"
"6489","1652"
"6490","1667"
"6491","1644"
"6492","1668"
"6493","1669"
"6494","1743"
"6495","1621"
"6496","2235"
"6497","1608"
"6498","1631"
"6499","1705"
"6500","1720"
"6501","1699"
"6502","1703"
"6503","1619"
"6504","1697"
"6505","1678"
"6506","1658"
"6507","1691"
"6508","1669"
"6509","1682"
"6510","1657"
"6511","1675"
"6512","1822"
"6513","1642"
"6514","1593"
"6515","1676"
"6516","1656"
"6517","1620"
"6518","1689"
"6519","1639"
"6520","1728"
"6521","1624"
"6522","1673"
"6523","1681"
"6524","1633"
"6525","1687"
"6526","1647"
"6527","1658"
"6528","3841"
"6529","1676"
"6530","1656"
"6531","1600"
"6532","1630"
"6533","1683"
"6534","1685"
"6535","1648"
"6536","1686"
"6537","1667"
"6538","1669"
"6539","1725"
"6540","1737"
"6541","1649"
"6542","1577"
"6543","1625"
"6544","1838"
"6545","1614"
"6546","1638"
"6547","1717"
"6548","1632"
"6549","1708"
"6550","1671"
"6551","1684"
"6552","1628"
"6553","1647"
"6554","1687"
"6555","1676"
"6556","1689"
"6557","1632"
"6558","1718"
"6559","1661"
"6560","2257"
"6561","1602"
"6562","1638"
"6563","1698"
"6564","1735"
"6565","1727"
"6566","1812"
"6567","1884"
"6568","1711"
"6569","1693"
"6570","1713"
"6571","1638"
"6572","1609"
"6573","1653"
"6574","1706"
"6575","1655"
"6576","1808"
"6577","1677"
"6578","1692"
"6579","1706"
"6580","1645"
"6581","1691"
"6582","1687"
"6583","1653"
"6584","1714"
"6585","1677"
"6586","1672"
"6587","1641"
"6588","1712"
"6589","1652"
"6590","1611"
"6591","1646"
"6592","2952"
"6593","1620"
"6594","1648"
"6595","1652"
"6596","1657"
"6597","1653"
"6598","1693"
"6599","1713"
"6600","1665"
"6601","1646"
"6602","1696"
"6603","1677"
"6604","1648"
"6605","1652"
"6606","1709"
"6607","1752"
"6608","1873"
"6609","1680"
"6610","1659"
"6611","1646"
"6612","1666"
"6613","1637"
"6614","1644"
"6615","1672"
"6616","1660"
"6617","1691"
"6618","1702"
"6619","1695"
"6620","1718"
"6621","1727"
"6622","1629"
"6623","1671"
"6624","2260"
"6625","1604"
"6626","1656"
"6627","1681"
"6628","1585"
"6629","1712"
"6630","1651"
"6631","1643"
"6632","1703"
"6633","1753"
"6634","1708"
"6635","1706"
"6636","1681"
"6637","1659"
"6638","1727"
"6639","1621"
"6640","1878"
"6641","1681"
"6642","1660"
"6643","1645"
"6644","1728"
"6645","1674"
"6646","1653"
"6647","1653"
"6648","1642"
"6649","1668"
"6650","1679"
"6651","1718"
"6652","1693"
"6653","1674"
"6654","1653"
"6655","1666"
"6656","5564"
"6657","1661"
"6658","1714"
"6659","1784"
"6660","1789"
"6661","1815"
"6662","1829"
"6663","1992"
"6664","2036"
"6665","2197"
"6666","2573"
"6667","2565"
"6668","2302"
"6669","2053"
"6670","2079"
"6671","1894"
"6672","1992"
"6673","1765"
"6674","1772"
"6675","1777"
"6676","1666"
"6677","1767"
"6678","1671"
"6679","1701"
"6680","1671"
"6681","1674"
"6682","1678"
"6683","1652"
"6684","1701"
"6685","1736"
"6686","1701"
"6687","1678"
"6688","2212"
"6689","1637"
"6690","1659"
"6691","1676"
"6692","1733"
"6693","1659"
"6694","1629"
"6695","1625"
"6696","1678"
"6697","1702"
"6698","1613"
"6699","1767"
"6700","1735"
"6701","1657"
"6702","1671"
"6703","1703"
"6704","1862"
"6705","1663"
"6706","1627"
"6707","1581"
"6708","1696"
"6709","1658"
"6710","1672"
"6711","1744"
"6712","1658"
"6713","1637"
"6714","1683"
"6715","1638"
"6716","1707"
"6717","1686"
"6718","1631"
"6719","1629"
"6720","2960"
"6721","1656"
"6722","1658"
"6723","1719"
"6724","1680"
"6725","1633"
"6726","1724"
"6727","1708"
"6728","1678"
"6729","1716"
"6730","1664"
"6731","1650"
"6732","1617"
"6733","1639"
"6734","1702"
"6735","1705"
"6736","1819"
"6737","1586"
"6738","1669"
"6739","1677"
"6740","1671"
"6741","1660"
"6742","1695"
"6743","1677"
"6744","1661"
"6745","1671"
"6746","1693"
"6747","1714"
"6748","1636"
"6749","1593"
"6750","1637"
"6751","1694"
"6752","2261"
"6753","1627"
"6754","1670"
"6755","1649"
"6756","1643"
"6757","1578"
"6758","1660"
"6759","1682"
"6760","1701"
"6761","1625"
"6762","1634"
"6763","1674"
"6764","1704"
"6765","1680"
"6766","1862"
"6767","1900"
"6768","1872"
"6769","1691"
"6770","1673"
"6771","1659"
"6772","1680"
"6773","1649"
"6774","1671"
"6775","1675"
"6776","1644"
"6777","1642"
"6778","1673"
"6779","1617"
"6780","1718"
"6781","1665"
"6782","1610"
"6783","1699"
"6784","3895"
"6785","1652"
"6786","1654"
"6787","1695"
"6788","1697"
"6789","1649"
"6790","1712"
"6791","1644"
"6792","1672"
"6793","1678"
"6794","1629"
"6795","1650"
"6796","1697"
"6797","1716"
"6798","1681"
"6799","1649"
"6800","1913"
"6801","1622"
"6802","1690"
"6803","1671"
"6804","1644"
"6805","1671"
"6806","1662"
"6807","1672"
"6808","1710"
"6809","1687"
"6810","1669"
"6811","1682"
"6812","1592"
"6813","1612"
"6814","1680"
"6815","1668"
"6816","2278"
"6817","1674"
"6818","1680"
"6819","1773"
"6820","1702"
"6821","1751"
"6822","1628"
"6823","1621"
"6824","1647"
"6825","1663"
"6826","1686"
"6827","1733"
"6828","1681"
"6829","1632"
"6830","1679"
"6831","1633"
"6832","1898"
"6833","1737"
"6834","1765"
"6835","1654"
"6836","1690"
"6837","1614"
"6838","1635"
"6839","1649"
"6840","1608"
"6841","1683"
"6842","1652"
"6843","1700"
"6844","1630"
"6845","1649"
"6846","1734"
"6847","1671"
"6848","3042"
"6849","1673"
"6850","1646"
"6851","1667"
"6852","1667"
"6853","1682"
"6854","1652"
"6855","1696"
"6856","1609"
"6857","1726"
"6858","1701"
"6859","1695"
"6860","1667"
"6861","1629"
"6862","1705"
"6863","1597"
"6864","1841"
"6865","1630"
"6866","1734"
"6867","1721"
"6868","1706"
"6869","1705"
"6870","1683"
"6871","1686"
"6872","1668"
"6873","1691"
"6874","1734"
"6875","1691"
"6876","1677"
"6877","1637"
"6878","1742"
"6879","1707"
"6880","2282"
"6881","1668"
"6882","1699"
"6883","1634"
"6884","1705"
"6885","1691"
"6886","1735"
"6887","1608"
"6888","1709"
"6889","1695"
"6890","1696"
"6891","1623"
"6892","1668"
"6893","1668"
"6894","1640"
"6895","1701"
"6896","1872"
"6897","1681"
"6898","1654"
"6899","1748"
"6900","1732"
"6901","1684"
"6902","1665"
"6903","1719"
"6904","1639"
"6905","1609"
"6906","1676"
"6907","1665"
"6908","1639"
"6909","1688"
"6910","1680"
"6911","1637"
"6912","5536"
"6913","1686"
"6914","1614"
"6915","1631"
"6916","1656"
"6917","1627"
"6918","1650"
"6919","1660"
"6920","1724"
"6921","1680"
"6922","1606"
"6923","1738"
"6924","1679"
"6925","1636"
"6926","1644"
"6927","1701"
"6928","1878"
"6929","1620"
"6930","1717"
"6931","1594"
"6932","1632"
"6933","1641"
"6934","1698"
"6935","1674"
"6936","1624"
"6937","1676"
"6938","1673"
"6939","1656"
"6940","1756"
"6941","1666"
"6942","1689"
"6943","1648"
"6944","2285"
"6945","1690"
"6946","1766"
"6947","1695"
"6948","1690"
"6949","1631"
"6950","1685"
"6951","1667"
"6952","1707"
"6953","1710"
"6954","1664"
"6955","1653"
"6956","1720"
"6957","1644"
"6958","1688"
"6959","1641"
"6960","1872"
"6961","1661"
"6962","1638"
"6963","1656"
"6964","1732"
"6965","1739"
"6966","1732"
"6967","1671"
"6968","1771"
"6969","1680"
"6970","1664"
"6971","1706"
"6972","1749"
"6973","1756"
"6974","1661"
"6975","1679"
"6976","3065"
"6977","1664"
"6978","1642"
"6979","1663"
"6980","1630"
"6981","1604"
"6982","1689"
"6983","1689"
"6984","1746"
"6985","1665"
"6986","1619"
"6987","1691"
"6988","1687"
"6989","1636"
"6990","1680"
"6991","1701"
"6992","1807"
"6993","1639"
"6994","1723"
"6995","1633"
"6996","1643"
"6997","1649"
"6998","1663"
"6999","1646"
"7000","1648"
"7001","1700"
"7002","1659"
"7003","1673"
"7004","1674"
"7005","1666"
"7006","1690"
"7007","1674"
"7008","2227"
"7009","1659"
"7010","1689"
"7011","1647"
"7012","1603"
"7013","1654"
"7014","1689"
"7015","1634"
"7016","1622"
"7017","1728"
"7018","1703"
"7019","1623"
"7020","1695"
"7021","1673"
"7022","1720"
"7023","1738"
"7024","1873"
"7025","1638"
"7026","1634"
"7027","1653"
"7028","1660"
"7029","1629"
"7030","1678"
"7031","1627"
"7032","1746"
"7033","1606"
"7034","1687"
"7035","1736"
"7036","1702"
"7037","1663"
"7038","1662"
"7039","1619"
"7040","3894"
"7041","1698"
"7042","1692"
"7043","1667"
"7044","1716"
"7045","1715"
"7046","1594"
"7047","1671"
"7048","1677"
"7049","1680"
"7050","1666"
"7051","1700"
"7052","1689"
"7053","1728"
"7054","1643"
"7055","1634"
"7056","1874"
"7057","1656"
"7058","1732"
"7059","1685"
"7060","1569"
"7061","1685"
"7062","1669"
"7063","1712"
"7064","1726"
"7065","1634"
"7066","1649"
"7067","1638"
"7068","1656"
"7069","1668"
"7070","1705"
"7071","1634"
"7072","2345"
"7073","1688"
"7074","1671"
"7075","1686"
"7076","1635"
"7077","1632"
"7078","1710"
"7079","1608"
"7080","1714"
"7081","1732"
"7082","1639"
"7083","1650"
"7084","1672"
"7085","1701"
"7086","1734"
"7087","1668"
"7088","1882"
"7089","1715"
"7090","1675"
"7091","1688"
"7092","1654"
"7093","1692"
"7094","1702"
"7095","1666"
"7096","1651"
"7097","1690"
"7098","1681"
"7099","1663"
"7100","1681"
"7101","1685"
"7102","1666"
"7103","1645"
"7104","3028"
"7105","1753"
"7106","1680"
"7107","1650"
"7108","1647"
"7109","1665"
"7110","1719"
"7111","1779"
"7112","1731"
